H2,,,"BRIGHT STARS,",,,,J2018.5,,,,,,,
Designation,,,BS=HR,Right,,,,,,,,,Spectral Type,
,,,,Ascension,Declination,Notes,V,B,V,V,I,,,
,,,,h m s,ı 0 00,,,,,,,,,
26,,Lyn,3066,07 56 03.2,C47 30 54,,5.47,C1.46,,C1.47,,K3 III,,
,,Car,3117,07 57 14.9,53 01 57,,3.46,0.18,,0.17,,B3p Si,,
11,,Pup,3102,07 57 39.3,22 55 50,,4.20,C0.72,,C0.75,,F8 II,,
,,,3113,07 58 24.4,30 23 07,,4.76,C0.15,,C0.24,,A6 II,,
,V,Pup,3129,07 58 46.4,49 17 45,cvdb,4.47,0.18,,0.14,,B1 Vp C B2:,,
,,,3153,07 59 56.4,60 38 18,s,5.19,C1.76,,C2.12,,M1.5 II,,
27,,Mon,3122,08 00 39.6,03 43 52,,4.93,C1.21,,C1.22,,K2 III,,
,,,3131,08 00 41.8,18 27 04,,4.61,C0.09,,C0.11,,A2 IVn,,
,,,3075,08 02 22.5,C73 51 57,,5.37,C1.42,,C1.41,,K3 III,,
,,,3145,08 03 13.6,C02 16 57,d,4.39,C1.25,,C1.27,,K2 IIIb Fe,,0.5
,,Pup,3165,08 04 14.1,40 03 22,s,2.21,0.27,,0.22,,O5 Iafn,,
,,Gem,3149,08 04 39.1,C27 44 28,db,4.94,C1.13,,C1.09,,K1 III,,
,,Vol,3223,08 07 59.0,68 40 17,dbm,4.35,0.11,,0.10,,B6 IV,,
15,,Pup,3185,08 08 19.9,24 21 31,vdb,2.83,C0.46,,C0.42,,F5 (Ib,II)p,
29,,Mon,3188,08 09 31.4,03 02 20,d,4.36,C0.97,,C0.92,,G2 Ib,,
27,,Lyn,3173,08 09 50.5,C51 27 06,d,4.78,C0.05,,C0.10,,A1 Va,,
16,,Pup,3192,08 09 51.2,19 18 01,b,4.40,0.16,,0.14,,B5 IV,,
,2,Vel,3207,08 10 06.2,47 23 30,cdb,1.75,0.15,,0.14,,WC8 C O9I:,,
,NS,Pup,3225,08 12 01.2,39 40 28,b,4.44,C1.59,,C1.62,,K4.5 Ib,,
20,,Pup,3229,08 14 11.0,15 50 42,,4.99,C1.07,,C1.02,,G5 IIa,,
,,,3182,08 14 37.9,C68 25 03,,5.34,C1.04,,C0.96,,G7 II,,
,,,3243,08 14 42.4,40 24 19,db,4.42,C1.17,,C1.15,,K1 II/III,,
17,ˇ,Cnc,3249,08 17 31.0,C09 07 38,d,3.53,C1.48,,C1.47,,K4 III Ba 0.5,,
," ̨",Cha,3318,08 18 01.2,76 58 39,,4.05,C0.41,,C0.49,,F4 IV,,
,,,3270,08 19 14.9,36 43 03,,4.44,C0.22,,C0.25,,A7 IV,,
,,Cha,3340,08 20 03.4,77 32 36,d,4.34,C1.16,,C1.10,,K2 III CN 0.5,,
18,,Cnc,3262,08 21 11.1,C27 09 23,,5.13,C0.49,,C0.56,,F6 V,,
,,,3282,08 22 06.8,33 06 51,,4.83,C1.42,,C1.35,,K2.5 II,III,
,,Car,3307,08 22 53.5,59 34 10,dcmn22,1.86,C1.20,,C1.16,,K3: III C B2: V,,
31,,Lyn,3275,08 24 05.7,C43 07 38,,4.25,C1.55,,C1.61,,K4.5 III,,
,,,3315,08 25 51.7,24 06 26,db,5.32,C1.48,,C1.49,,K4.5 III CN 1,,
,ˇ,Vol,3347,08 25 56.0,66 11 56,,3.77,C1.13,,C1.10,,K2 III,,
,,,3314,08 26 35.1,03 58 04,,3.91,0.01,,0.02,,A0 Va,,
1,o,UMa,3323,08 31 47.2,C60 39 16,sd,3.35,C0.86,,C0.87,,G5 III,,
33,,Cnc,3366,08 33 46.5,C20 22 38,,5.33,C1.25,,C1.11,,K3 III,,
,,,3426,08 38 17.7,43 03 16,,4.11,C0.11,,C0.20,,A6 II,,
4,ı,Hya,3410,08 38 38.1,C05 38 17,db,4.14,0.00,,C0.02,,A1 IVnn,,
5,,Hya,3418,08 39 43.4,C03 16 31,,4.45,C1.22,,C1.12,,K1 III,,
,,Cha,3502,08 40 39.2,79 01 47,,5.46,0.10,,0.08,,B8 V,,
,o,Vel,3447,08 40 49.4,52 59 17,vb,3.60,0.17,,0.16,,B3 IV,,
,ˇ,Pyx,3438,08 40 49.6,35 22 29,db,3.97,C0.94,,C0.91,,G4 III,,
6,,Hya,3431,08 40 54.1,12 32 30,,4.98,C1.42,,C1.40,,K4 III,,
,v343,Car,3457,08 41 01.5,59 49 39,db,4.31,0.12,,0.08,,B1.5 III,,
,,,3445,08 41 14.4,46 42 55,d,3.77,C0.67,,C0.92,,F0 Ia,,
34,,Lyn,3422,08 42 17.4,C45 46 04,,5.35,C0.99,,C0.97,,G8 IV,,

"BRIGHT STARS,",,,,,,,J2018.5,,,,,,H13,,
Designation,,,BS=HR,Right,,,,,,,,,Spectral Type,,
,,,,Ascension,Declination,Notes,V,B,V,V,I,,,,
,,,,h m s,ı 0 00,,,,,,,,,,
7,,Hya,3454,08 44 11.4,C03 19 52,b,4.30,0.19,,0.20,,B4 V,,,
," ̨",Pyx,3468,08 44 20.2,33 15 14,,3.68,0.18,,0.17,,B1.5 III,,,
43,,Cnc,3449,08 44 21.2,C21 24 03,db,4.66,C0.01,,C0.03,,A1 Va,,,
,,,3477,08 45 03.6,42 43 01,d,4.05,C0.87,,C0.89,,G6 II,III,,
,ı,Vel,3485,08 45 12.9,54 46 38,dm,1.93,C0.04,,C0.05,,A1 Va,,,
47,ı,Cnc,3461,08 45 44.0,C18 05 07,d,3.94,C1.08,,C1.01,,K0 IIIb,,,
,,,3487,08 46 39.3,46 06 35,,3.87,C0.02,,C0.09,,A1 II,,,
,v344,Car,3498,08 47 11.2,56 50 18,,4.50,0.17,,0.16,,B3 Vne,,,
12,,Hya,3484,08 47 15.0,13 36 59,db,4.32,C0.90,,C0.91,,G8 III Fe,,1,
11,,Hya,3482,08 47 45.2,C06 21 00,cdbm,3.38,C0.69,,C0.78,,G5: III C A:,,,
48,,Cnc,3475,08 47 48.8,C28 41 28,d,4.03,C1.01,,C0.96,,G8 II,III,,
13,,Hya,3492,08 49 24.7,C05 46 06,db,4.35,0.04,,0.03,,A0 Vn,,,
14,KX,Hya,3500,08 50 17.5,03 30 46,,5.30,0.08,,0.06,,B9p Hg Mn,,,
,,Pyx,3518,08 51 19.1,27 46 45,,4.02,C1.27,,C1.24,,K2.5 III,,,
,,Oct,3678,08 53 38.8,85 44 03,,5.43,C0.31,,C0.35,,F0 III,,,
,,,3571,08 55 27.9,60 42 56,d,3.84,0.10,,0.08,,B7 II,III,,
16,,Hya,3547,08 56 22.2,C05 52 27,,3.11,C0.98,,C0.96,,G9 IIIa,,,
,v376,Car,3582,08 57 25.5,59 18 04,d,4.93,0.18,,0.21,,B2 IV,V,,
65," ̨",Cnc,3572,08 59 29.8,C11 47 06,db,4.26,C0.14,,C0.14,,A5m,,,
9,,UMa,3569,09 00 28.0,C47 58 05,db,3.12,C0.22,,C0.25,,A7 IVn,,,
64," 3",Cnc,3575,09 00 40.6,C32 20 44,d,5.23,C0.91,,C0.91,,G8 III,,,
,,,3591,09 00 46.9,41 19 35,cb,4.45,C0.65,,C0.75,,G8/K1 III C A,,,
,,,3579,09 01 50.0,C41 42 30,odbm,3.96,C0.46,,C0.53,,F7 V,,,
," ̨",Vol,3615,09 02 44.1,66 28 13,b,4.00,C0.15,,C0.15,,A5m,,,
8,,UMa,3576,09 04 11.3,C67 33 21,,4.74,C1.54,,C2.15,,M3 IIIb Ca 1,,,
,,,3614,09 04 47.6,47 10 19,,3.75,C1.17,,C1.11,,K2 III,,,
12,,UMa,3594,09 04 52.8,C47 04 55,dm,3.57,C0.01,,C0.03,,A0 IIIn,,,
,,,3643,09 05 11.0,72 40 38,,4.47,C0.61,,C0.67,,F8 II,,,
,,,3612,09 07 42.0,C38 22 38,,4.56,C1.04,,C0.97,,G7 Ib,II,,
,,Vel,3634,09 08 40.7,43 30 29,dn23,2.23,C1.67,,C1.69,,K4.5 Ib,,,
76,,Cnc,3623,09 08 44.8,C10 35 34,db,5.23,0.09,,0.07,,B8p Hg Mn,,,
15,,UMa,3619,09 10 10.0,C51 31 43,,4.46,C0.29,,C0.30,,F0m,,,
77,,Cnc,3627,09 10 25.2,C21 58 10,db,5.16,C0.97,,C0.90,,G9 IIIa Fe,,0.5 CH,1
,v357,Car,3659,09 11 27.3,59 02 35,b,3.43,0.19,,0.17,,B2 IV,V,,
,,,3663,09 11 41.9,62 23 36,,3.96,0.18,,0.18,,B3 III,,,
,ˇ,Car,3685,09 13 23.7,69 47 37,n24,1.67,C0.07,,C0.02,,A1 III,,,
36,,Lyn,3652,09 15 00.4,C43 08 25,,5.30,0.13,,0.12,,B8p Mn,,,
22,,Hya,3665,09 15 19.5,C02 14 07,db,3.89,0.06,,0.07,,B9.5 IV (C II),,,
,,,3696,09 16 43.4,57 37 10,,4.34,C1.60,,C1.83,,M0.5 III Ba 0.3,,,
,,Car,3699,09 17 35.1,59 21 12,,2.21,C0.19,,C0.28,,A7 Ib,,,
38,,Lyn,3690,09 19 59.4,C36 43 24,dbm,3.82,C0.07,,C0.12,,A2 IV,,,
40," ̨",Lyn,3705,09 22 10.6,C34 18 48,,3.14,C1.55,,C1.65,,K7 IIIab,,,
,,Pyx,3718,09 22 18.8,26 02 42,,4.71,C1.63,,C1.91,,M0.5 III,,,
,,Vel,3734,09 22 41.2,55 05 25,b,2.47,0.14,,0.17,,B2 IV,V,,
1,,Leo,3731,09 25 43.7,C26 06 06,d,4.47,C1.22,,C1.20,,K2 III,,,
30," ̨",Hya,3748,09 28 29.8,08 44 23,dn25,1.99,C1.44,,C1.39,,K3 II,III,,
,,Ant,3765,09 30 00.6,36 01 58,b,4.51,C1.41,,C1.37,,K3 III,,,
,,Vel,3786,09 31 25.9,40 32 55,dm,3.60,C0.37,,C0.43,,F0 VC,,,
,,,3821,09 31 43.9,73 09 47,,5.46,C1.56,,C1.57,,K4 III,,,
,,,3803,09 31 47.1,57 06 59,,3.16,C1.54,,C1.59,,K5 III,,,

H14,,,"BRIGHT STARS,",,,,J2018.5,,,,,,,
Designation,,,BS=HR,Right,,,,,,,,,Spectral Type,
,,,,Ascension,Declination,Notes,V,B,V,V,I,,,
,,,,h m s,ı 0 00,,,,,,,,,
,R,Car,3816,09 32 42.5,62 52 16,vd,7.43,C0.91,,C0.91,,gM5e,,
4,,Leo,3773,09 32 46.4,C22 53 08,,4.32,C1.54,,C1.63,,K4.5 IIIb,,
5,,Leo,3782,09 32 56.5,C11 13 01,,4.99,C1.05,,C0.89,,G9.5 III,,
23,,UMa,3757,09 32 58.1,C62 58 47,d,3.65,C0.36,,C0.41,,F0 IV,,
,,,3808,09 34 03.6,21 11 54,,5.02,C1.02,,C0.94,,K0 III,,
25,,UMa,3775,09 34 05.1,C51 35 31,db,3.17,C0.48,,C0.56,,F6 IV,,
,,,3825,09 34 58.9,59 18 46,,4.08,0.01,,C0.01,,B5 II,,
10,SU,LMi,3800,09 35 21.1,C36 18 52,,4.54,C0.91,,C0.91,,G7.5 III Fe,,0.5
26,,UMa,3799,09 36 04.9,C51 58 05,,4.47,C0.03,,C0.08,,A1 Va,,
24,DK,UMa,3771,09 36 05.1,C69 44 51,,4.54,C0.78,,C0.83,,G5 III,IV,
,,,3836,09 37 29.4,49 26 18,d,4.34,C0.17,,C0.18,,A5 IV,V,
,,,3834,09 39 25.1,C04 33 54,,4.68,C1.31,,C1.35,,K3 III,,
,,,3751,09 39 35.5,C81 14 33,,4.28,C1.49,,C1.46,,K3 IIIa,,
35,,Hya,3845,09 40 48.0,01 13 39,,3.90,C1.31,,C1.29,,K2.5 III,,
38,,Hya,3849,09 41 11.6,14 25 01,,5.07,0.15,,0.15,,B5 V,,
14,o,Leo,3852,09 42 08.2,C09 48 26,cdb,3.52,C0.52,,C0.59,,F5 II C A5?,,
16,,Leo,3866,09 44 44.2,C13 56 10,d,5.36,C1.61,,C1.94,,M24C IIIab,,
,,Ant,3871,09 45 01.6,27 51 17,cdm,4.78,C0.52,,C0.61,,F7 II,III C A8 V,
,,Car,3884,09 45 45.3,62 35 37,v,3.69,C1.01,,C1.03,,F9 G5 Ib,,
17,,Leo,3873,09 46 53.9,C23 41 18,,2.97,C0.81,,C0.81,,G1 II,,
,,Car,3890,09 47 33.8,65 09 29,dm,2.92,C0.27,,C0.42,,A6 II,,
,R,Leo,3882,09 48 33.1,C11 20 32,v,10.35,C1.50,,C9.03,,gM7e,,
,,,3881,09 49 46.5,C45 56 02,,5.08,C0.62,,C0.68,,G0.5 Va,,
29,,UMa,3888,09 52 17.4,C58 57 03,vd,3.78,C0.29,,C0.39,,F0 IV,,
39,1,Hya,3903,09 52 22.1,14 56 03,,4.11,C0.92,,C0.92,,G8.5 IIIa,,
24,,Leo,3905,09 53 48.7,C25 55 08,s,3.88,C1.22,,C1.13,,K2 III CN 1 Ca 1,,
,,,3923,09 55 44.6,19 05 52,b,4.94,C1.56,,C1.75,,K5 III,,
,,Vel,3940,09 57 30.8,54 39 23,d,3.52,0.07,,0.04,,B5 Ib,,
19,,LMi,3928,09 58 48.6,C40 58 00,b,5.11,C0.48,,C0.55,,F5 V,,
,,Ant,3947,09 59 40.0,35 58 48,d,5.23,C0.30,,C0.34,,F1 III,IV,
29,,Leo,3950,10 01 11.4,C07 57 17,,4.68,C1.59,,C1.96,,M2 IIIab,,
20,,LMi,3951,10 02 04.4,C31 49 55,,5.37,C0.68,,C0.74,,G3 Va Hı 1,,
40,2,Hya,3970,10 06 01.6,13 09 18,b,4.60,0.09,,0.07,,B8 V,,
30,,Leo,3975,10 08 20.3,C16 40 18,asd,3.48,0.03,,C0.06,,A0 Ib,,
21,,LMi,3974,10 08 30.9,C35 09 14,,4.49,C0.19,,C0.19,,A7 V,,
31,,Leo,3980,10 08 53.1,C09 54 22,d,4.39,C1.45,,C1.51,,K3.5 IIIb Fe,,1:
15," ̨",Sex,3981,10 08 53.1,00 27 46,,4.48,0.03,,0.01,,A0 III,,
32," ̨",Leo,3982,10 09 21.3,C11 52 34,dbn26,1.36,0.09,,0.10,,B7 Vn,,
41,,Hya,3994,10 11 29.4,12 26 46,db,3.61,C1.01,,C0.96,,K0 III CN 0.5,,
,!,Car,4037,10 14 10.5,70 07 48,,3.29,0.07,,0.03,,B8 IIIn,,
,,,4023,10 15 30.9,42 12 51,b,3.85,C0.05,,C0.03,,A2 Va,,
,v337,Car,4050,10 17 42.2,61 25 30,d,3.39,C1.54,,C1.45,,K2.5 II,,
36,,Leo,4031,10 17 43.0,C23 19 28,dasb,3.43,C0.31,,C0.39,,F0 III,,
33,,UMa,4033,10 18 12.3,C42 49 17,s,3.45,C0.03,,C0.05,,A1 IV,,
22,,Sex,4042,10 18 33.0,08 09 43,,5.25,C0.34,,C0.39,,F1 IV,,
,AG,Ant,4049,10 18 58.6,29 05 06,,5.52,C0.28,,C0.31,,A0p Ib,II,
41,1,Leo,4057,10 20 59.4,C19 44 50,dbm,2.01,C1.13,,C1.17,,K1 IIIb Fe,,0.5
,,,4080,10 23 07.4,41 44 37,,4.82,C1.10,,C1.06,,K1 III,,
34,,UMa,4069,10 23 25.5,C41 24 21,b,3.06,C1.60,,C1.77,,M0 III,,
,,,4086,10 24 18.1,38 06 15,,5.34,C0.25,,C0.28,,A8 V,,

"BRIGHT STARS,",,,,,,,J2018.5,,,,,,H15,
Designation,,,BS=HR,Right,,,,,,,,,Spectral Type,
,,,,Ascension,Declination,Notes,V,B,V,V,I,,,
,,,,h m s,ı 0 00,,,,,,,,,
,,,4102,10 24 45.5,74 07 33,b,3.99,C0.37,,C0.43,,F2 V,,
,,,4072,10 25 26.6,C65 28 20,b,4.94,0.05,,0.02,,A0p Hg,,
42,,Hya,4094,10 26 59.2,16 55 52,,3.83,C1.46,,C1.47,,K4C III,,
," ̨",Ant,4104,10 28 00.0,31 09 45,b,4.28,C1.43,,C1.47,,K4.5 III,,
,,,4114,10 28 33.7,58 50 03,,3.81,C0.32,,C0.41,,F0 Ib,,
31,ˇ,LMi,4100,10 28 56.8,C36 36 42,dbm,4.20,C0.91,,C0.89,,G9 IIIab,,
29,ı,Sex,4116,10 30 25.1,02 50 03,,5.19,0.05,,0.03,,B9.5 V,,
36,,UMa,4112,10 31 47.9,C55 53 06,d,4.82,C0.54,,C0.58,,F8 V,,
,PP,Car,4140,10 32 41.2,61 46 51,,3.30,0.09,,C0.02,,B4 Vne,,
46,,Leo,4127,10 33 10.9,C14 02 30,,5.43,C1.70,,C1.91,,M1 IIIb,,
,,,4084,10 33 11.1,C82 27 47,,5.25,C0.40,,C0.46,,F4 V,,
,,,4143,10 33 43.9,47 05 57,dm,5.02,C1.05,,C1.11,,K1/2 III,,
47,,Leo,4133,10 33 47.0,C09 12 39,vdb,3.84,0.15,,0.13,,B1 Iab,,
44,,Hya,4145,10 34 53.8,23 50 27,d,5.08,C1.60,,C1.59,,K5 III,,
,,Cha,4174,10 35 40.4,78 42 14,,4.11,C1.58,,C1.71,,M0 III,,
,,,4159,10 36 18.2,57 39 14,b,4.45,C1.60,,C1.62,,K5 II,,
37,,UMa,4141,10 36 20.4,C56 59 12,,5.16,C0.35,,C0.39,,F1 V,,
,,,4126,10 36 36.9,C75 37 00,,4.86,C0.96,,C0.94,,G8 III,,
,,,4167,10 38 05.0,48 19 19,dbm,3.84,C0.30,,C0.35,,F0m,,
37,,LMi,4166,10 39 45.4,C31 52 47,,4.68,C0.82,,C0.82,,G2.5 IIa,,
,,,4180,10 40 02.8,55 42 00,d,4.29,C1.03,,C0.96,,G2 II,,
,,Car,4199,10 43 37.3,64 29 30,b,2.74,0.22,,0.24,,B0.5 Vp,,
,,,4181,10 44 22.0,C68 58 44,,5.01,C1.41,,C1.38,,K3 III,,
41,,LMi,4192,10 44 25.1,C23 05 28,,5.08,C0.04,,C0.06,,A2 IV,,
,,,4191,10 44 37.7,C46 06 22,db,5.18,C0.32,,C0.38,,F5 III,,
,ı 2,Cha,4234,10 45 56.2,80 38 16,,4.45,0.19,,0.19,,B2.5 IV,,
42,,LMi,4203,10 46 53.4,C30 35 04,db,5.36,0.05,,0.03,,A1 Vn,,
51,,Leo,4208,10 47 24.2,C18 47 37,,5.50,C1.13,,C1.08,,gK3,,
,,Vel,4216,10 47 34.2,49 31 06,cdbm,2.69,C0.90,,C0.91,,G5 III C F8: V,,
53,,Leo,4227,10 50 13.7,C10 26 49,b,5.32,C0.04,,C0.05,,A2 V,,
,,Hya,4232,10 50 32.3,16 17 27,,3.11,C1.23,,C1.22,,K1.5 IIIb Hı,,0.5
,,,4257,10 54 15.1,58 57 06,db,3.78,C0.95,,C0.96,,K0 IIIb,,
46,,LMi,4247,10 54 20.5,C34 06 53,,3.79,C1.04,,C1.07,,K0C III IV,,
54,,Leo,4259,10 56 36.7,C24 39 02,cdm,4.30,C0.02,,C0.07,,A1 IIIn C A1 IVn,,
,,Ant,4273,10 57 35.0,37 14 15,,4.60,C1.01,,C0.99,,K0 III,,
47,,UMa,4277,11 00 29.8,C40 19 52,,5.03,C0.62,,C0.69,,G1 V Fe,,0.5
7," ̨",Crt,4287,11 00 40.6,18 23 51,,4.08,C1.08,,C1.06,,K0C III,,
,,,4293,11 01 00.4,42 19 31,,4.37,C0.12,,C0.13,,A3 IV,,
58,,Leo,4291,11 01 30.9,C03 31 04,d,4.84,C1.14,,C1.13,,K0.5 III Fe,,0.5
48,ˇ,UMa,4295,11 02 56.8,C56 16 58,b,2.34,C0.03,,C0.02,,A0m A1 IV,,V
60,,Leo,4300,11 03 18.9,C20 04 49,,4.42,C0.05,,C0.03,,A0.5m A3 V,,
50," ̨",UMa,4301,11 04 51.2,C61 39 03,mn27,1.81,C1.06,,C1.03,,K0 IIIa,,
63,,Leo,4310,11 05 58.2,C07 14 08,d,4.62,C0.33,,C0.39,,F1 IV,,
,1,Hya,4314,11 06 13.5,27 23 38,d,4.92,C0.37,,C0.43,,F3 IV,,
,v382,Car,4337,11 09 23.2,59 04 32,cb,3.93,C1.23,,C1.19,,G4 0,Ia,
52,,UMa,4335,11 10 41.8,C44 23 52,,3.00,C1.14,,C1.09,,K1 III,,
11,ˇ,Crt,4343,11 12 34.2,22 55 38,b,4.46,C0.03,,C0.04,,A2 IV,,
,,,4350,11 13 23.9,49 12 06,b,5.37,C0.18,,C0.19,,A3 IV/V,,
68,ı,Leo,4357,11 15 05.4,C20 25 19,d,2.56,C0.13,,C0.12,,A4 IV,,
70,,Leo,4359,11 15 12.6,C15 19 41,,3.33,0.00,,C0.01,,A2 IV (Kvar),,

H16,,,"BRIGHT STARS,",,,,J2018.5,,,,,,,
Designation,,,BS=HR,Right,,,,,,,,,Spectral Type,
,,,,Ascension,Declination,Notes,V,B,V,V,I,,,
,,,,h m s,ı 0 00,,,,,,,,,
74,,Leo,4368,11 17 36.2,03 45 11,d,4.45,C0.21,,C0.25,,A7 VC n,,
,SV,Crt,4369,11 17 54.5,07 14 09,sdb,6.11,C0.21,,C0.23,,A8p Sr Cr,,
54,,UMa,4377,11 19 28.4,C32 59 35,db,3.49,C1.40,,C1.37,,K3 III,,
55,,UMa,4380,11 20 08.1,C38 05 02,db,4.76,C0.11,,C0.11,,A1 Va,,
12,ı,Crt,4382,11 20 16.0,14 52 44,b,3.56,C1.11,,C1.12,,G9 IIIb CH 0.2,,
,,Cen,4390,11 21 51.4,54 35 33,dm,3.90,0.16,,0.16,,B5 Vn,,
77,,Leo,4386,11 22 05.4,C05 55 40,b,4.05,0.06,,0.06,,A0 IIIC,,
78,,Leo,4399,11 24 53.2,C10 25 39,dbm,4.00,C0.42,,C0.47,,F2 IV,,
15,,Crt,4405,11 25 48.5,17 47 09,d,4.06,C0.22,,C0.24,,A7 V,,
84,,Leo,4418,11 28 53.3,C02 45 15,d,4.95,C1.00,,C0.95,,G7.5 IIIa,,
1,,Dra,4434,11 32 28.9,C69 13 44,,3.82,C1.61,,C1.79,,M0 III Ca,,1
,,Hya,4450,11 33 54.9,31 57 36,d,3.54,C0.95,,C0.92,,G7 III,,
,,Cen,4467,11 36 38.6,63 07 20,d,3.11,0.04,,0.01,,B9.5 IIn,,
,,,4466,11 36 49.7,47 44 40,,5.26,C0.26,,C0.29,,A7m,,
21,,Crt,4468,11 37 37.3,09 54 17,b,4.70,0.07,,0.06,,B9.5 Vn,,
91,,Leo,4471,11 37 53.8,00 55 34,,4.30,C0.98,,C0.98,,G8C IIIb,,
,o,Hya,4494,11 41 08.2,34 50 50,,4.70,0.07,,0.05,,B9 V,,
61,,UMa,4496,11 42 01.2,C34 05 49,das,5.31,C0.72,,C0.78,,G8 V,,
3,,Dra,4504,11 43 29.4,C66 38 33,,5.32,C1.27,,C1.23,,K3 III,,
,v810,Cen,4511,11 44 24.7,62 35 32,s,5.00,C0.78,,C0.87,,G0 0,Ia Fe 1,
27,,Crt,4514,11 45 42.2,18 27 13,dm,4.71,C0.96,,C0.94,,G8 IIIa,,
,,Mus,4520,11 46 29.5,66 49 53,d,3.63,C0.16,,C0.17,,A7 IV,,
3,,Vir,4517,11 46 48.6,C06 25 32,,4.04,C1.50,,C1.79,,M1 III,,
63,,UMa,4518,11 47 01.2,C47 40 36,,3.69,C1.18,,C1.15,,K0.5 IIIb,,
,,,4522,11 47 25.1,61 16 53,d,4.11,C0.90,,C0.88,,G3 II,,
93,DQ,Leo,4527,11 48 56.3,C20 06 58,cdb,4.50,C0.55,,C0.69,,G4 III,IV C A7 V,
,II,Hya,4532,11 49 41.3,26 51 10,,5.10,C1.59,,C2.84,,M4C III,,
94,ˇ,Leo,4534,11 50 00.1,C14 28 07,dn28,2.14,C0.09,,C0.10,,A3 Va,,
,,,4537,11 50 35.7,63 53 29,,4.30,0.15,,0.09,,B3 V,,
5,ˇ,Vir,4540,11 51 39.5,C01 39 37,d,3.59,C0.52,,C0.61,,F9 V,,
,,,4546,11 52 04.5,45 16 35,,4.47,C1.28,,C1.24,,K3 III,,
,ˇ,Hya,4552,11 53 50.8,34 00 40,vdm,4.29,0.10,,0.07,,Ap Si,,
64,,UMa,4554,11 54 47.8,C53 35 31,ab,2.41,C0.04,,C0.06,,A0 Van,,
95,,Leo,4564,11 56 37.5,C15 32 38,db,5.53,C0.12,,C0.13,,A3 V,,
30,,Crt,4567,11 56 57.7,17 15 14,,5.17,0.02,,0.00,,A0 Va,,
8,,Vir,4589,12 01 49.3,C06 30 40,b,4.65,C0.12,,C0.14,,A5 IV,,
," 1",Cru,4599,12 03 58.7,63 24 57,db,4.32,C0.28,,C0.36,,A8m,,
,,,4600,12 04 37.4,42 32 15,,5.15,C0.42,,C0.50,,F6 V,,
9,o,Vir,4608,12 06 09.1,C08 37 49,s,4.12,C0.97,,C0.96,,G8 IIIa CN,,1 Ba 1 CH 1
,,Cru,4616,12 07 51.6,64 43 01,db,4.14,C0.35,,C0.41,,F2 VC,,
,,,4618,12 09 03.2,50 45 51,v,4.46,0.16,,0.16,,B2 IIIne,,
,ı,Cen,4621,12 09 19.5,50 49 31,d,2.58,0.13,,0.12,,B2 IVne,,
1," ̨",Crv,4623,12 09 22.3,24 49 55,,4.02,C0.33,,C0.40,,F0 IV,V,
2,,Crv,4630,12 11 04.7,22 43 21,,3.02,C1.33,,C1.23,,K2.5 IIIa,,
,,Cen,4638,12 12 37.6,52 28 17,,3.97,0.16,,0.17,,B3 V,,
,,,4646,12 13 02.7,C77 30 49,vb,5.14,C0.36,,C0.42,,F2m,,
,ı,Cru,4656,12 16 08.3,58 51 06,,2.79,0.19,,0.25,,B2 IV,,
69,ı,UMa,4660,12 16 20.0,C56 55 48,d,3.32,C0.08,,C0.03,,A2 Van,,
4,,Crv,4662,12 16 45.6,17 38 40,bn29,2.58,0.11,,0.10,,B8p Hg Mn,,
,,Mus,4671,12 18 35.2,68 03 49,b,4.06,C1.60,,C2.82,,M5 III,,

"BRIGHT STARS,",,,,,,,J2018.5,,,,,,H17,
Designation,,,BS=HR,Right,,,,,,,,,Spectral Type,
,,,,Ascension,Declination,Notes,V,B,V,V,I,,,
,,,,h m s,ı 0 00,,,,,,,,,
,,Cru,4679,12 19 27.2,64 06 21,d,4.06,0.17,,0.18,,B2.5 V,,
,ˇ,Cha,4674,12 19 28.3,79 24 53,,4.24,0.12,,0.11,,B5 Vn,,
3,,CVn,4690,12 20 43.1,C48 52 54,,5.28,C1.62,,C1.90,,M1C IIIab,,
15,,Vir,4689,12 20 51.2,00 46 10,db,3.89,C0.03,,C0.03,,A1 IVC,,
16,,Vir,4695,12 21 17.4,C03 12 35,d,4.97,C1.17,,C1.19,,K0.5 IIIb Fe,,0.5
,,Cru,4700,12 22 22.2,60 30 11,,3.59,C1.39,,C1.39,,K3 III,,
12,,Com,4707,12 23 26.0,C25 44 37,cdb,4.78,C0.52,,C0.61,,G5 III C A5,,
6,,CVn,4728,12 26 45.4,C38 54 58,,5.01,C0.96,,C0.94,,G9 III,,
," ̨ 1",Cru,4730,12 27 38.5,63 12 05,cdbmn30,0.77,0.24,,0.26,,B0.5 IV,,
15,,Com,4737,12 27 51.5,C28 09 57,,4.35,C1.13,,C1.04,,K1 III Fe 0.5,,
,,Cen,4743,12 29 02.9,50 19 58,,3.91,0.19,,0.20,,B2 V,,
,,,4748,12 29 21.8,39 08 36,,5.45,0.07,,0.05,,B8/9 V,,
74,,UMa,4760,12 30 48.8,C58 18 15,,5.37,C0.21,,C0.17,,ı Del,,
7,ı,Crv,4757,12 30 49.4,16 37 06,d,2.94,0.01,,0.04,,B9.5 IV,n,
,,Cru,4763,12 32 12.2,57 13 00,dn31,1.59,C1.60,,C2.37,,M3.5 III,,
8,,Crv,4775,12 33 01.6,16 17 54,b,4.30,C0.39,,C0.44,,F2 V,,
